,Unnamed: 0,ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,month,week
1366,543585,A-543593,MapQuest-Bing,201.0,2,2019-12-11 05:59:05,2019-12-11 07:16:52,40.682232,-111.981628,,,0.0,Right hand shoulder blocked due to accident on UT-154 Bangerter Hwy Northbound at 4100 S.,,Bangerter Hwy,R,West Valley City,Salt Lake,UT,84120,US,US/Mountain,KU42,2019-12-11 05:54:00,30.0,30.0,79.0,25.83,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,12,50
712,555633,A-555641,MapQuest,201.0,2,2019-12-17 08:26:57,2019-12-17 09:28:07,30.14854,-91.948799,,,0.0,Accident on US-90 Evangeline Thwy Eastbound at Girouard Rd.,4496.0,Highway 90 E,R,Broussard,Lafayette,LA,70518-3412,US,US/Central,KLFT,2019-12-17 08:51:00,43.0,34.0,81.0,30.12,10.0,N,20.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,51
829,2668868,A-2668892,Bing,,3,2019-01-28 10:16:58,2019-01-28 10:46:54,38.496329,-105.309102,38.496338,-105.311032,0.104,At CO-9 - Accident.,45702.0, W US Highway 50,L,Canon City,Fremont,CO,81212-9744,US,US/Mountain,K1V6,2019-01-28 10:10:00,28.4,20.4,86.0,30.15,0.5,SE,8.1,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1,5
817,2362580,A-2362604,Bing,,2,2017-01-03 14:03:44,2017-01-03 20:03:44,33.80621,-117.23431,33.7986,-117.23205,0.542,At Nuevo Rd - Accident.,,I-215 S,R,Perris,Riverside,CA,92571,US,US/Pacific,KRIV,2017-01-03 13:58:00,53.2,,71.0,30.11,10.0,NW,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1,1
834,359702,A-359705,MapQuest,201.0,3,2017-03-25 12:32:04,2017-03-25 13:16:41,29.257099,-81.11595200000002,,,0.01,2 right lane blocked due to accident on I-95 Northbound at Exit 268 FL-40 Granada Blvd.,,W Granada Blvd,R,Ormond Beach,Volusia,FL,32174,US,US/Eastern,KOMN,2017-03-25 11:50:00,75.2,,57.0,30.28,7.0,ESE,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3,12
575,2690667,A-2690691,Bing,,2,2018-12-30 12:35:16,2018-12-30 16:35:16,42.65995,-124.41125,42.650435,-124.407921,0.679,At Squaw Valley Rd - Accident.,38574.0, Highway 101,R,Port Orford,Curry,OR,97465-9546,US,US/Pacific,KOTH,2018-12-30 12:56:00,48.9,,80.0,30.32,10.0,NNW,18.4,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,52
557,1073074,A-1073087,MapQuest,201.0,3,2019-03-26 11:05:12,2019-03-26 12:36:16,28.857771000000003,-82.091583,,,0.0,Right lane blocked due to accident on I-75 Southbound after Exit 328 Florida's Tpke.,,I-75 S,R,Wildwood,Sumter,FL,34785,US,US/Eastern,KVVG,2019-03-26 10:53:00,71.0,71.0,70.0,29.95,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3,13
843,2795303,A-2795327,Bing,,4,2018-04-25 16:41:36,2018-04-25 22:41:36,33.477335,-112.11303999999998,33.496154,-112.112916,1.3,Closed between Thomas Rd/Exit 201 and Indian School Rd/Exit 202 - Road closed due to accident.,,Black Canyon Fwy N,R,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2018-04-25 16:51:00,97.0,,6.0,29.77,10.0,Variable,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4,17
1652,2011290,A-2011313,MapQuest,201.0,2,2017-11-09 16:39:43,2017-11-09 17:09:27,38.556145,-121.443192,,,0.0,Accident on US-50 Eastbound at Exit 7 Stockton Blvd.,,El Dorado Fwy E,R,Sacramento,Sacramento,CA,95819,US,US/Pacific,KSAC,2017-11-09 16:53:00,61.0,,72.0,30.01,10.0,SW,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,45
1555,1246739,A-1246754,MapQuest,241.0,3,2018-12-23 13:28:13,2018-12-23 13:57:38,33.821899,-118.195923,,,0.0,Four lanes blocked due to accident on I-405 Northbound at I-405 Exits 29.,,I-405 N,R,Long Beach,Los Angeles,CA,90807,US,US/Pacific,KLGB,2018-12-23 13:53:00,66.9,,63.0,30.09,4.0,Variable,3.5,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,51
1160,410995,A-411001,MapQuest,201.0,3,2017-04-13 16:54:36,2017-04-13 17:39:36,26.704399,-80.07459300000002,,,0.01,Accident on I-95 Southbound at Exit 70 FL-704 Okeechobee Blvd.,,I-95 S,R,West Palm Beach,Palm Beach,FL,33409,US,US/Eastern,KPBI,2017-04-13 16:53:00,78.1,,48.0,30.11,10.0,ENE,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4,15
1921,41537,A-41538,MapQuest,201.0,3,2016-06-08 08:56:19,2016-06-08 09:56:19,37.900723,-121.285301,,,0.01,Accident on I-5 Southbound at Exit 468 French Camp Rd.,,I-5 S,R,French Camp,San Joaquin,CA,95231,US,US/Pacific,KSCK,2016-06-08 08:55:00,64.9,,65.0,29.9,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,6,23
286,522012,A-522018,MapQuest,241.0,3,2019-12-02 13:53:04,2019-12-02 14:22:43,26.318268,-80.115852,,,0.0,Right lane blocked due to accident on I-95 Southbound at Exits 42 42A 42B FL-810 Hillsboro Blvd.,,W Hillsboro Blvd,R,Deerfield Beach,Broward,FL,33441,US,US/Eastern,KPMP,2019-12-02 13:53:00,83.0,83.0,44.0,29.8,9.0,WNW,24.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,49
1628,2037241,A-2037264,MapQuest,241.0,2,2017-11-23 11:29:27,2017-11-23 12:14:06,37.460377,-122.140938,,,0.0,#2 lane blocked due to accident on US-101 Southbound at Exit 403 CA-109 University Ave.,,Bayshore Fwy S,R,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,2017-11-23 11:47:00,64.4,,83.0,30.13,10.0,Variable,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,47
736,676200,A-676209,MapQuest,201.0,2,2019-11-25 16:57:39,2019-11-25 19:08:27,37.507641,-77.26168100000002,,,0.0,Accident on US-60 Williamsburg Rd at Technology Blvd.,,Technology Blvd,R,Sandston,Henrico,VA,23150,US,US/Eastern,KRIC,2019-11-25 16:54:00,52.0,52.0,53.0,29.71,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,11,48
598,624362,A-624371,MapQuest,201.0,2,2019-10-31 09:38:53,2019-10-31 11:04:00,29.75396,-95.332527,,,0.0,Accident on Milby St at Bering St.,,N Milby St,R,Houston,Harris,TX,77003,US,US/Central,KMCJ,2019-10-31 09:53:00,45.0,37.0,56.0,30.33,10.0,NNW,21.0,0.0,Fair / Windy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,10,44
930,500217,A-500223,MapQuest,201.0,2,2017-07-25 12:22:23,2017-07-25 12:51:46,33.813686,-84.392273,,,0.0,Accident on US-19 Peachtree Rd at Colonial Homes Dr.,51.0,Colonial Homes Dr NW,R,Atlanta,Fulton,GA,30309-1203,US,US/Eastern,KFTY,2017-07-25 11:53:00,86.0,,74.0,30.08,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7,30
915,2102913,A-2102936,MapQuest,201.0,2,2017-10-26 08:58:30,2017-10-26 09:28:30,28.146814000000006,-82.543465,,,0.0,Accident on FL-589 Suncoast Pkwy Southbound at Exit 16 County Hwy-582 Lutz Lake Fern Rd.,,Suncoast Pkwy S,R,Lutz,Hillsborough,FL,33558,US,US/Eastern,KTPA,2017-10-26 08:53:00,60.1,,46.0,30.08,10.0,North,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,43
1738,1585379,A-1585398,MapQuest,201.0,2,2018-06-09 08:32:42,2018-06-09 09:02:13,35.182907,-83.357162,,,0.0,Accident on US-441 at Hyatt Rd.,4640.0,Highway 441,L,Franklin,Macon,NC,28734,US,US/Eastern,K1A5,2018-06-09 08:35:00,64.2,,96.0,30.24,,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,6,23
1586,1814251,A-1814274,MapQuest,201.0,2,2018-01-31 07:20:25,2018-01-31 08:19:49,38.9744,-84.693787,,,0.0,Accident on Algiers St at Rampart Way.,2159.0,Algiers St,L,Union,Boone,KY,41091-7420,US,US/Eastern,KCVG,2018-01-31 06:52:00,28.9,17.3,64.0,30.14,10.0,South,16.1,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,1,5
1471,2777787,A-2777811,Bing,,3,2018-05-08 16:23:51,2018-05-08 22:23:51,41.702112,-87.787672,41.697275,-87.78564300000002,0.35,At IL-50/Cicero Ave - Accident.,,Tri State Tollway S,R,Chicago Ridge,Cook,IL,60415,US,US/Central,KMDW,2018-05-08 15:53:00,82.0,,24.0,30.04,10.0,SSE,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5,19
1229,501842,A-501848,MapQuest,201.0,2,2017-07-07 15:27:24,2017-07-07 15:57:00,42.033455,-83.676788,,,0.0,Accident on US-23 after Exit 22 Cone Rd.,,US-23 S,R,Milan,Monroe,MI,48160,US,US/Eastern,KARB,2017-07-07 15:53:00,82.0,,67.0,29.77,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7,27
1766,2337619,A-2337643,Bing,,2,2016-07-11 07:26:05,2016-07-11 13:26:05,35.11371,-80.92234,35.11547,-80.92557,0.219,At I-77/US-21 - Accident.,,Westinghouse Blvd,R,Charlotte,Mecklenburg,NC,28273,US,US/Eastern,KCLT,2016-07-11 07:52:00,75.9,,79.0,30.04,10.0,North,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,7,28
1532,1974681,A-1974704,MapQuest,201.0,3,2017-12-20 13:20:30,2017-12-20 13:50:03,35.794537,-78.582642,,,0.0,Accident on I-440 Westbound at New Bern Ave.,,I-440 N,R,Raleigh,Wake,NC,27610,US,US/Eastern,KRDU,2017-12-20 12:51:00,53.1,,96.0,29.99,3.0,WSW,4.6,0.09,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,51
1103,705254,A-705263,MapQuest-Bing,201.0,3,2019-09-20 19:58:30,2019-09-20 20:46:46,33.767719,-117.478722,,,0.0,#1 and #2 lane blocked due to accident on I-15 Southbound at Exit 88 Temescal Canyon Rd.,,Corona Fwy S,R,Corona,Riverside,CA,92883,US,US/Pacific,KAJO,2019-09-20 19:56:00,71.0,71.0,66.0,29.27,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,9,38
1424,2347212,A-2347236,Bing,,2,2016-10-05 18:06:39,2016-10-06 00:06:39,33.52852,-112.11241,33.51979,-112.1124,0.603,At Bethany Home Rd/Exit 204 - Accident.,,Black Canyon Fwy S,R,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2016-10-05 17:51:00,84.9,,21.0,29.72,10.0,West,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day,10,40
765,1807210,A-1807233,MapQuest,201.0,2,2018-03-27 10:58:21,2018-03-27 11:58:03,32.913826,-79.985893,,,0.0,Accident on Bankton Cir near Rhett Avenue Ext.,1099.0,Bankton Cir,L,Hanahan,Berkeley,SC,29410,US,US/Eastern,KCHS,2018-03-27 10:56:00,52.0,,69.0,30.46,10.0,NNE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3,13
609,95482,A-95484,MapQuest,201.0,3,2016-09-06 08:54:16,2016-09-06 09:32:00,32.704117,-117.095016,,,0.0,Accident on I-805 Northbound at Exit 12A Imperial Ave.,,I-805 N,R,San Diego,San Diego,CA,92113,US,US/Pacific,KSAN,2016-09-06 08:51:00,69.1,,63.0,29.86,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9,36
1043,1143843,A-1143857,MapQuest,201.0,2,2019-02-27 06:42:14,2019-02-27 07:10:11,42.239979,-88.965172,,,0.0,Restrictions due to accident on US-20 Ulysses S Grant Memorial Hwy both ways between Alpine Rd and I-39.,,I-39 N,R,Cherry Valley,Winnebago,IL,61016,US,US/Central,KRFD,2019-02-27 06:34:00,23.0,18.4,92.0,30.18,1.5,NNW,3.5,0.0,Light Freezing Drizzle,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2,9
1784,1554553,A-1554571,MapQuest,201.0,3,2018-07-24 06:06:48,2018-07-24 06:36:51,34.097961,-83.807198,,,4.23999977112,Main roadway closed due to accident on I-85 Southbound between Exit 129 GA-53 and Exit 126 GA-211.,,GA-403 S,R,Braselton,Barrow,GA,30517,US,US/Eastern,KWDR,2018-07-24 06:15:00,71.6,,94.0,29.96,10.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,7,30
1421,540688,A-540696,MapQuest,201.0,2,2019-12-10 08:31:24,2019-12-10 09:31:13,36.1633,-86.613129,,,0.0,Accident on Bell Rd at Dodson Chapel Rd.,3801.0,Dodson Chapel Rd,L,Hermitage,Davidson,TN,37076-3508,US,US/Central,KBNA,2019-12-10 08:53:00,35.0,29.0,72.0,29.57,10.0,N,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,50
1368,1663415,A-1663438,MapQuest,201.0,2,2018-05-17 09:04:29,2018-05-17 09:34:00,35.218155,-80.817947,,,0.0,Accident on Independence Blvd Northbound at Hawthorne Ln.,,Independence Expy,R,Charlotte,Mecklenburg,NC,28204,US,US/Eastern,KCLT,2018-05-17 08:52:00,72.0,,93.0,29.93,10.0,SSE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5,20
493,2193362,A-2193386,MapQuest,241.0,3,2017-08-06 17:53:21,2017-08-06 18:22:39,32.655196999999994,-96.75058,,,0.0,One lane blocked due to accident on I-20 Westbound at Bonnie View Rd.,,Bonnie View Rd,R,Dallas,Dallas,TX,75241,US,US/Central,KRBD,2017-08-06 17:53:00,95.0,,47.0,29.73,10.0,SSE,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8,31
1319,2237230,A-2237254,MapQuest,201.0,3,2017-08-26 14:24:48,2017-08-26 15:24:25,41.094444,-96.253387,,,0.0,Accident on I-80 Eastbound at Exit 432 NE-31.,,S Highway 31,R,Gretna,Sarpy,NE,68028,US,US/Central,KMLE,2017-08-26 14:15:00,84.4,,63.0,30.05,10.0,SSW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8,34
277,1986810,A-1986833,MapQuest,201.0,2,2017-12-28 14:19:56,2017-12-28 14:49:42,35.23706400000001,-80.92025799999998,,,0.0,Accident on Billy Graham Pkwy at Scott Futrell Dr.,5019.0,Billy Graham Pkwy,R,Charlotte,Mecklenburg,NC,28208,US,US/Eastern,KCLT,2017-12-28 13:52:00,35.1,29.3,35.0,30.48,10.0,Variable,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,12,52
1904,1610058,A-1610078,MapQuest,201.0,3,2018-06-22 04:50:35,2018-06-22 05:19:58,39.773071,-86.02628299999998,,,0.0,Accident on US-40 Washington St at Franklin Rd.,,Franklin Rd,R,Indianapolis,Marion,IN,46219,US,US/Eastern,KMQJ,2018-06-22 04:56:00,64.4,,100.0,29.7,7.0,ENE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,6,25
358,2435900,A-2435924,Bing,,3,2017-04-25 15:53:51,2017-04-25 21:53:51,41.87195,-87.92506999999998,41.87195,-87.92506999999998,0.0,At Cedar Ave - Accident.,393.0, E Butterfield Rd,R,Elmhurst,Dupage,IL,60126-4569,US,US/Central,KORD,2017-04-25 15:51:00,78.1,,36.0,29.55,10.0,SSE,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4,17
1449,2501601,A-2501625,Bing,,4,2019-12-06 23:15:03,2019-12-06 23:42:54,48.3585,-122.63678,48.37658,-122.65119,1.414,Closed at Soundview Ln - Road closed due to accident.,4107.0, Monkey Hill Rd,L,Oak Harbor,Island,WA,98277-9501,US,US/Pacific,KNUW,2019-12-06 22:56:00,47.0,44.0,77.0,29.76,10.0,ESE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,12,49
236,2066026,A-2066049,MapQuest,201.0,2,2017-10-09 09:18:35,2017-10-09 10:03:24,39.743366,-86.187431,,,0.0,Accident on Harding St at Kentucky Ave.,,S Harding St,R,Indianapolis,Marion,IN,46221,US,US/Eastern,KIND,2017-10-09 09:22:00,64.0,,96.0,29.91,2.0,West,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,10,41
551,134396,A-134398,MapQuest,201.0,3,2016-10-13 08:51:38,2016-10-13 09:21:09,29.017511,-81.232079,,,0.01,Left hand shoulder blocked due to accident on I-4 Eastbound after Exits 118A-B 118B-A FL-44 New York Ave.,,E New York Ave,R,Deland,Volusia,FL,32724,US,US/Eastern,KDED,2016-10-13 08:55:00,73.4,,88.0,30.08,10.0,North,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,41
1866,2379603,A-2379627,Bing,,3,2016-08-08 11:05:53,2016-08-08 17:05:53,47.70506,-122.3447,47.70506,-122.3447,0.0,At WA-99/Aurora Ave N - Accident.,,N 105th St,R,Seattle,King,WA,98133,US,US/Pacific,KPAE,2016-08-08 10:53:00,59.0,,78.0,30.0,10.0,Calm,,,Overcast,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,8,32
1911,2895066,A-2895090,Bing,,4,2017-08-21 14:54:00,2017-08-21 20:54:00,37.321713,-77.890383,37.31346,-77.887452,0.593,Closed between VA-38/Five Forks Rd/Bevils Bridge Rd and US-460/W Colonial Trail Hwy - Road closed due to accident.,7934.0, Military Rd,L,Amelia Court House,Amelia,VA,23002-3813,US,US/Eastern,KFVX,2017-08-21 14:55:00,86.5,,53.0,30.14,10.0,South,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8,34
208,39733,A-39734,MapQuest,201.0,2,2016-05-24 10:59:00,2016-05-24 11:29:00,38.012516,-121.866707,,,0.01,Right hand shoulder blocked due to accident on CA-4 Westbound at Loveridge Rd.,,California Ave,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-05-24 10:53:00,64.0,,58.0,29.92,10.0,SSW,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5,21
1385,2099359,A-2099382,MapQuest,201.0,2,2017-10-24 08:54:17,2017-10-24 09:23:56,47.851711,-121.691338,,,0.0,Accident on US-2 Croft Ave at 10th St.,1162.0,Croft Ave,R,Gold Bar,Snohomish,WA,98251-9278,US,US/Pacific,KPAE,2017-10-24 08:53:00,46.9,,93.0,30.53,10.0,NNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,43
1559,2292872,A-2292896,Bing,,4,2017-01-13 17:32:11,2017-01-13 23:32:11,38.71803,-90.29966,38.71207,-90.28808,0.748,Closed between Bermuda Rd/Exit 241 and MO-U/Lucas and Hunt Rd/Exit 241 - Road closed due to accident.,,I-70 W,R,Saint Louis,St. Louis County,MO,63121,US,US/Central,KSTL,2017-01-13 17:51:00,30.9,24.3,82.0,30.63,10.0,ENE,6.9,0.0,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,1,2
58,2034053,A-2034076,MapQuest,201.0,3,2017-11-22 10:06:14,2017-11-22 10:50:48,35.409157,-80.857414,,,0.0,Accident on I-77 Northbound at Exit 23 Gilead Rd.,,Gilead Rd,R,Huntersville,Mecklenburg,NC,28078,US,US/Eastern,KJQF,2017-11-22 09:50:00,53.6,,88.0,30.07,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,47
631,842097,A-842106,MapQuest,201.0,2,2019-08-06 08:59:28,2019-08-06 09:29:20,33.869129,-117.70697,,,0.0,Accident on CA-91 Westbound at Exits 41 41A Gypsum Canyon Rd.,,CA-91 W,R,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,2019-08-06 08:56:00,70.0,,78.0,,9.0,,,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8,32
1583,1529300,A-1529317,MapQuest,201.0,2,2018-07-10 17:53:48,2018-07-10 18:23:29,35.258793,-80.873192,,,0.0,Accident on NC-16 Brookshire Fwy at Idaho Dr.,,Bellhaven Blvd,R,Charlotte,Mecklenburg,NC,28216,US,US/Eastern,KCLT,2018-07-10 17:52:00,93.0,,34.0,29.97,10.0,North,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7,28
1858,987099,A-987110,MapQuest,201.0,2,2019-04-08 07:44:04,2019-04-08 08:45:20,43.2892,-77.771446,,,0.0,Accident on Carrie Marie Ln at CR-193 Wilder Rd.,2.0,Carrie Marie Ln,R,Hilton,Monroe,NY,14468-9409,US,US/Eastern,KROC,2019-04-08 07:54:00,60.0,60.0,90.0,29.07,10.0,SW,9.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4,15
1576,1055742,A-1055754,MapQuest,201.0,2,2019-03-15 15:54:06,2019-03-15 18:46:38,40.548538,-124.141251,,,1.85000002384,Accident on CA-36 between Victoria Ln and Van Duzen St.,2703.0,Van Duzen St,R,Fortuna,Humboldt,CA,95540-8529,US,US/Pacific,KFOT,2019-03-15 15:55:00,53.6,,100.0,30.21,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3,11
363,1793749,A-1793772,MapQuest,201.0,2,2018-03-21 21:05:13,2018-03-21 21:35:04,30.26145,-97.717255,,,0.0,Accident on 7th St at Webberville Rd.,2200.0,E 7th St,L,Austin,Travis,TX,78702-3426,US,US/Central,KATT,2018-03-21 20:51:00,69.1,,33.0,30.16,10.0,SSE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,3,12
505,596836,A-596845,MapQuest,201.0,2,2019-10-18 20:20:18,2019-10-18 22:39:59,34.890316,-82.40570799999998,,,0.0,Accident on US-25-BR Poinsett Hwy at SC-253 State Park Rd.,,State Park Rd,R,Greenville,Greenville,SC,29609,US,US/Eastern,KGMU,2019-10-18 19:53:00,62.0,62.0,53.0,28.91,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,10,42
1106,294224,A-294227,MapQuest,201.0,2,2016-08-11 21:40:52,2016-08-11 22:10:52,29.831444,-95.429672,,,0.0,Accident on Ella Blvd at Curtin St.,4498.0,Ella Blvd,L,Houston,Harris,TX,77018-3131,US,US/Central,KMCJ,2016-08-11 21:35:00,86.0,,74.0,29.87,10.0,SSE,8.1,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,8,32
1120,2158068,A-2158092,MapQuest,201.0,2,2017-09-21 20:18:20,2017-09-21 21:03:08,30.357311,-90.985268,,,0.0,Accident on Hoo Shoo Too Rd at Elliot Rd.,17998.0,Hoo Shoo Too Rd,R,Baton Rouge,East Baton Rouge,LA,70817-7527,US,US/Central,KBTR,2017-09-21 20:28:00,75.0,,87.0,29.96,10.0,Calm,,0.03,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,9,38
